Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Balsa,74
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Barcaça,8
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Batelão,4
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Bote,7802
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Cábrea,1
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Caiaque,2
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Caique,1
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Canoa,369
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Carga Geral,4
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Chata,195
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Draga,464
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Empurrador,5
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Escuna,74
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Flutuante,41
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Hidroavião,1
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Iate,11
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Jangada,23
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Jet Boat,37
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Lancha,9800
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Manuseio de Âncora (AHTS),1
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Moto-Aquática/similar,4195
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,"Multicasco (Catamarã, Trimarã, Tetramarã, etc)",35
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Outros,1423
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Passageiro,3
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Pesqueiro,37
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Petroleiro,6
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Plataforma Auto-Elevável,1
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Plataforma Fixa,1
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Rebocador,71
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Saveiro,19
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Traineira,81
Delegacia da Capitania dos Portos em São Sebastião,DLTIAO,SP,Veleiro,1083
Delegacia Fluvial de Furnas,DLFURN,MG,Barcaça,1
Delegacia Fluvial de Furnas,DLFURN,MG,Bote,40
Delegacia Fluvial de Furnas,DLFURN,MG,Canoa,2
Delegacia Fluvial de Furnas,DLFURN,MG,Chata,1
Delegacia Fluvial de Furnas,DLFURN,MG,Draga,2
Delegacia Fluvial de Furnas,DLFURN,MG,Flutuante,1
Delegacia Fluvial de Furnas,DLFURN,MG,Lancha,175
Delegacia Fluvial de Furnas,DLFURN,MG,Moto-Aquática/similar,88
Delegacia Fluvial de Furnas,DLFURN,MG,Outros,1
Delegacia Fluvial de Furnas,DLFURN,MG,Veleiro,1
Delegacia Fluvial de Guaíra,DLGUAI,PR,Alvarenga,1
Delegacia Fluvial de Guaíra,DLGUAI,PR,Balsa,94
Delegacia Fluvial de Guaíra,DLGUAI,PR,Barcaça,5
Delegacia Fluvial de Guaíra,DLGUAI,PR,Batelão,10
Delegacia Fluvial de Guaíra,DLGUAI,PR,Bote,20876
Delegacia Fluvial de Guaíra,DLGUAI,PR,Caiaque,1
Delegacia Fluvial de Guaíra,DLGUAI,PR,Canoa,11
Delegacia Fluvial de Guaíra,DLGUAI,PR,Carga Geral,3
Delegacia Fluvial de Guaíra,DLGUAI,PR,Chata,94
Delegacia Fluvial de Guaíra,DLGUAI,PR,Draga,261
Delegacia Fluvial de Guaíra,DLGUAI,PR,Empurrador,18
Delegacia Fluvial de Guaíra,DLGUAI,PR,Escuna,1
Delegacia Fluvial de Guaíra,DLGUAI,PR,Flutuante,49
Delegacia Fluvial de Guaíra,DLGUAI,PR,Hovercraft,1
Delegacia Fluvial de Guaíra,DLGUAI,PR,Iate,1
Delegacia Fluvial de Guaíra,DLGUAI,PR,Jangada,1
Delegacia Fluvial de Guaíra,DLGUAI,PR,Jet Boat,12
Delegacia Fluvial de Guaíra,DLGUAI,PR,Lançador de Linhas,4
Delegacia Fluvial de Guaíra,DLGUAI,PR,Lancha,8763
Delegacia Fluvial de Guaíra,DLGUAI,PR,Manuseio de Âncora (AHTS),3
Delegacia Fluvial de Guaíra,DLGUAI,PR,Moto-Aquática/similar,2861
Delegacia Fluvial de Guaíra,DLGUAI,PR,Oceonagráfico,2
Delegacia Fluvial de Guaíra,DLGUAI,PR,Outros,7080
Delegacia Fluvial de Guaíra,DLGUAI,PR,Passageiro,9
Delegacia Fluvial de Guaíra,DLGUAI,PR,Pesqueiro,16
Delegacia Fluvial de Guaíra,DLGUAI,PR,Rebocador,145
Delegacia Fluvial de Guaíra,DLGUAI,PR,Saveiro,1
Delegacia Fluvial de Guaíra,DLGUAI,PR,Tanque (transporte de granéis líquidos),1
Delegacia Fluvial de Guaíra,DLGUAI,PR,Traineira,1
Delegacia Fluvial de Guaíra,DLGUAI,PR,Veleiro,27
Delegacia Fluvial de Pirapora,DLPIRA,MG,Balsa,97
Delegacia Fluvial de Pirapora,DLPIRA,MG,Barcaça,16
Delegacia Fluvial de Pirapora,DLPIRA,MG,Batelão,3
Delegacia Fluvial de Pirapora,DLPIRA,MG,Bote,7089
Delegacia Fluvial de Pirapora,DLPIRA,MG,Caiaque,4
Delegacia Fluvial de Pirapora,DLPIRA,MG,Caique,1
Delegacia Fluvial de Pirapora,DLPIRA,MG,Canoa,6780
Delegacia Fluvial de Pirapora,DLPIRA,MG,Chata,550
Delegacia Fluvial de Pirapora,DLPIRA,MG,Draga,669
Delegacia Fluvial de Pirapora,DLPIRA,MG,Empurrador,12
Delegacia Fluvial de Pirapora,DLPIRA,MG,Escuna,2
Delegacia Fluvial de Pirapora,DLPIRA,MG,Flutuante,9
Delegacia Fluvial de Pirapora,DLPIRA,MG,Hovercraft,2
Delegacia Fluvial de Pirapora,DLPIRA,MG,Jangada,5
Delegacia Fluvial de Pirapora,DLPIRA,MG,Jet Boat,7
Delegacia Fluvial de Pirapora,DLPIRA,MG,Lancha,5265
Delegacia Fluvial de Pirapora,DLPIRA,MG,Manuseio de Linhas,2
Delegacia Fluvial de Pirapora,DLPIRA,MG,Moto-Aquática/similar,1420
Delegacia Fluvial de Pirapora,DLPIRA,MG,"Multicasco (Catamarã, Trimarã, Tetramarã, etc)",10
Delegacia Fluvial de Pirapora,DLPIRA,MG,Outros,2138
Delegacia Fluvial de Pirapora,DLPIRA,MG,Passageiro,5
Delegacia Fluvial de Pirapora,DLPIRA,MG,Pesqueiro,5
Delegacia Fluvial de Pirapora,DLPIRA,MG,Pesquisa,1
Delegacia Fluvial de Pirapora,DLPIRA,MG,Rebocador,39
Delegacia Fluvial de Pirapora,DLPIRA,MG,Saveiro,1
Delegacia Fluvial de Pirapora,DLPIRA,MG,Traineira,1
Delegacia Fluvial de Pirapora,DLPIRA,MG,Veleiro,49
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Alvarenga,1
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Balsa,63
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Barcaça,13
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Batelão,12
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Bote,16907
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Caiaque,4
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Canoa,8
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Chata,290
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Draga,113
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Empurrador,18
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Escuna,3
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Flutuante,129
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Hovercraft,1
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Iate,1
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Jangada,5
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Jet Boat,2
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Lançador de Linhas,1
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Lancha,3356
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Moto-Aquática/similar,1755
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,"Multicasco (Catamarã, Trimarã, Tetramarã, etc)",1
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Outros,4729
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Passageiro,10
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Passageiro / Carga Geral,2
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Pesqueiro,58
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Rebocador,61
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Roll-on / Roll-off Passageiro (Ferry Boat),1
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Saveiro,1
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Supridor (Supply),3
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Traineira,3
Delegacia Fluvial de Presidente Epitácio,DLPREP,SP,Veleiro,17
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Alvarenga,2
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Balsa,32
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Barcaça,11
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Batelão,1
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Bote,6724
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Caiaque,2
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Canoa,1054
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Chata,9
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Draga,29
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Jangada,1
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Jet Boat,2
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Lancha,1766
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Manuseio de Âncora (AHTS),2
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Moto-Aquática/similar,285
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Outros,561
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Passageiro,2
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Plataforma Fixa,1
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Rebocador,15
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Traineira,1
Delegacia Fluvial de Uruguaiana,DLURUG,RS,Veleiro,4
Diretoria de Portos e Costas,DPC,RJ,Rebocador,2
